RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
125,Clay County,Minnesota,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180900,179400,177900,179700,184e3,182400,170300,167100,171100,179700,175700,176e3,175100,179600,176500,174900,174400,174e3,176500,179800,178500,177700,185800,194800,194800,191200,185600,187100,181700,186500,178900,182300,
1144,Laurel County,Kentucky,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92300,89600,90700,100900,96500,105700,94400,87100,77300,82100,91400,91700,97800,104900,108800,104e3,107e3,12e4,129900,130900,128600,122600,119800,126e3,126600,138600,136800,146700,135300,124200,120700,126500,131200,128700,130300,129900,131700,126400,127300,124700,131700,129200,135300,128900,129900,145e3,150700,157500,142200,134400,130700,122300,147300,142400,150500,124e3,134400,130900,140900,137900,140100,131300,126300,130900,139400,143e3,133800,118800
3147,Walla Walla County,Washington,627,165400,171600,162e3,161e3,166400,168500,173800,180200,180800,192300,190300,194600,192200,187900,194300,176300,172700,162500,165200,166200,169300,175400,185800,190700,186600,183100,174e3,182700,180300,177200,169400,173e3,178e3,195600,183400,190300,169500,171800,165800,176500,178600,177500,172100,170900,167700,172e3,178300,169100,168200,160900,166700,162700,168900,180200,180100,186200,180500,198200,187900,183e3,167600,176400,186500,185500,178400,175800,198800,201800,205900,187100,189800,170600,164e3,161400,178200,183500,199500,191200,195300,178500,185100,181100,182400,180600,18e4,185600,194800,202100,194900,196800,195e3,200800,196500,193400,195100,203200,215300,211100,201800,190300,202200,209500,215100,207400,201900,207100,213800,227100,229800,223100,211500,217800,225e3,235600,227e3,238200,244e3,257800,25e4,242e3,227e3,219500,227100,236e3,243700,239300,240900,248500,245700,239300,247500,
173,Hall County,Nebraska,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,110800,117400,123800,117600,113800,115200,122600,114700,107e3,102300,110600,117400,120700,113100,120500,115600,121300,115200,126100,127900,119e3,118600,118300,129200,129e3,132700,129100,131900,127900,132800,121900,119600,117100,119900,128300,126200,131400,127700,132600,129800,130200,124800,128900,147200,148900,154500,133500,132500,132200,131300,133300,134500,138200,137400,132900,132300,134400,137400,140500,144e3,142100,141200,139800,139300,144200,147400,150100,156400,158400,155300,145500,144800,143400,144100,143900,146e3,141700,140500,138800,146300,145700,152e3,159e3,159500,163200,153400,156100,147700,144800,143600,149400,162800,
86,Lee County,North Carolina,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111800,107400,106600,121300,123600,135600,134e3,124600,122100,121800,130500,129200,130900,142e3,137800,134500,127100,132e3,133800,132100,133400,134e3,137e3,136500,137200,136500,140500,139600,139100,142700,147300,152500,147100,155600,15e4,146900,130400,139700,132400,135500,143400,
923,Carter County,Tennessee,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95e3,97300,94100,95800,93100,96e3,97700,101900,102300,98300,99100,100700,97200,93500,91200,94800,102100,116800,119100,117800,107e3,108500,118900,123700,131800,123200,122400,116800,114500,119100,117e3,120600,113600,117800,118400,
2992,Otter Tail County,Minnesota,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153900,133700,132700,129e3,122e3,119400,126800,131600,139900,133200,130700,127300,132400,128800,127300,135200,149e3,152200,135900,127200,124200,133100,133400,134800,129400,126700,143500,147900,155500,142100,142700,138400,143700,140500,134400,131100,126500,142200,155700,165700,162900,152600,155600,159300,161400,155600,154100,154400,167800,162500,162900,153100,182500
1768,Hawkins County,Tennessee,632,93100,96200,89900,96400,91300,94600,92100,98900,98600,95600,85600,81900,80500,81500,82500,88300,91900,91700,99300,96100,95600,90400,91600,92900,84200,87700,93200,98e3,92200,79700,79100,83800,83600,85500,79800,84900,80800,79500,83500,84700,88300,90700,84500,81300,72100,82100,86200,96300,94700,92300,89600,82600,88900,86800,89800,76700,78600,81600,95300,98100,88500,90200,82500,84e3,81900,87600,94300,89200,83500,83400,85900,100800,1e5,95800,83500,83200,94900,98400,100700,90600,91200,92300,95100,94900,97200,96400,98300,96300,95500,92500,94700,96200,99600,91e3,87800,85200,93e3,95800,98700,100400,104600,107100,107500,110500,103200,107200,108600,119800,110600,112700,109800,124200,121200,119500,119e3,122300,126200,124300,122400,124500,126200,131100,125200,117300,109600,109300,119900,12e4,121e3,113e3,121200,
2218,Columbia County,Wisconsin,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141400,167300,172400,175900,162900,161800,170900,168500,163800,159200,163400,166500,168400,167600,171600,158100,160700,162600,178100,173800,169200,177700,183600,189200,191400,190900,187700,176e3,180600,180600,181100,176200,186100,189500,185300,188700,195500,215800,208400,198e3
1374,Seneca County,Ohio,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74400,70100,67500,74900,79300,8e4,76300,71800,73800,81500,85800,88600,81600,76700,80400,81800,85600,82200,82e3,84100,84500,81400,78e3,76800,76900,80400,80100,84200,90700,84500,87100,8e4,93600,88900,85600,77800,80500,
2292,Franklin County,Virginia,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152100,200900,195300,200100,163500,180300,184200,220600,243400,235300,182600,159100,159e3,162e3,156200,151e3,178800,190800,199100,181500,191300,193300,191900,194200,197800,228800,224700,226600,189700,177900,166900,173200,180800,188500,181800,169e3,164700,174300,187100,209800,201200,197500,175e3,173100,169400,172100,172200,182200,195100,204900,207700,204700,200400,203300,195800,195200,192300,174800,174900,172200,183200,231800,230200,233600,198400,207900,220100,209100,206300,204e3,222e3,205400,207800,193700,222e3,217600,218300,200800,213900,229900,225400,203700,191200,193800,207900,215200,243300,
2915,Cumberland County,Tennessee,636,92100,96900,101600,96900,103700,97e3,95800,96800,107700,119500,124700,127300,116500,11e4,109e3,120600,118e3,115900,115800,111100,114400,108900,105e3,104700,113200,121700,115700,120900,120700,117900,103700,105200,108700,106800,108e3,113700,120200,125400,114100,102200,98300,107100,119300,119e3,116800,112900,109700,110100,115400,113700,115900,112200,113100,106400,101300,102600,105800,117900,121300,122300,117600,116500,116e3,113700,115200,113900,114100,115800,113200,111300,101700,101600,101400,106900,105100,108200,110300,116400,115200,115300,117800,121800,122800,123500,122200,124e3,120700,119300,115300,116900,116e3,115400,121700,123700,134100,132500,132500,125800,129200,128700,129900,124400,130500,127100,127e3,123100,129600,132100,134500,131200,133100,134600,134900,135700,134600,140700,152300,153700,149300,142400,146200,147700,147600,153100,159400,157600,151600,149e3,155e3,152700,150600,
2894,Broomfield County,Colorado,637,268100,247500,241300,245500,245200,252e3,249400,250800,259800,262500,263700,254500,255700,246700,234800,224e3,234500,244100,256100,252400,259800,261900,268300,281200,271500,259e3,239200,246700,245500,257100,258300,269800,265700,265400,25e4,254600,253500,260500,245e3,233100,241500,254e3,276e3,291100,282e3,269900,255600,262600,271e3,272600,269700,253800,247100,247900,264e3,267300,264700,251500,254700,271500,273700,274500,263500,272700,277400,282400,281500,282700,277600,282200,301300,307800,304e3,29e4,289800,293500,295600,292700,293600,293600,309700,314100,322600,320100,330700,316e3,318700,314400,322500,323e3,329900,342800,346400,347200,35e4,350500,355e3,346300,349200,359700,369800,375200,370600,371500,376200,375800,376600,395600,402e3,413200,398800,400200,387100,390200,394300,412200,412100,415900,414600,415500,409200,403800,408100,419900,426200,42e4,411700,420500,428100,433400,438500,442100
2479,Pickaway County,Ohio,638,107400,103900,115800,125300,125200,113200,113100,115300,12e4,116900,112300,115100,114300,116300,109300,116300,120500,116e3,107500,101100,106900,108e3,115700,128400,128800,126600,115e3,116500,123100,114200,114400,108600,107300,104500,98800,108600,111e3,108700,106900,99400,111200,106600,107300,102e3,103200,111600,104600,102800,101100,106700,110600,111300,110100,117600,118e3,115100,112600,114300,122100,121400,123300,126800,125500,116e3,114600,117400,126900,117e3,109600,110100,126200,132100,130500,127900,133700,132e3,128300,124400,124200,123500,123800,129100,132300,133200,132500,131e3,131400,136100,136500,142400,142400,142300,129300,132900,122600,139100,134700,147500,137400,139400,141700,143e3,142100,145800,147500,144200,141800,143500,151400,151300,155900,154e3,159800,155900,159800,160500,167900,165400,158100,161100,160600,166900,157300,154900,154700,155800,157300,157800,158600,156700,162400,
1364,Saline County,Kansas,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105600,105200,102400,112300,120200,127600,129500,124900,134200,152500,156700,141e3,117500,117700,119800,119800,117700,114e3,114400,104200,102800,101100,114400,113200,118400,117800,114300,113600,114800,121900,123100,119800,124400,125600,130300,135600,134300,129700,125900,128200,129700,13e4,129100,136e3,126200,125600,118200,131e3,124e3,135200,127e3,132300,119500,116500,113400,117500,131900
3257,Kenai Peninsula Borough,Alaska,640,217500,206700,194900,189100,195200,202400,200100,194300,191200,198100,196700,196900,203600,201300,192900,185800,188400,198900,195100,183200,178400,182e3,212700,215700,213900,199400,190900,191100,176600,184400,184500,194100,195800,201800,193100,187500,187900,201200,198900,187200,184e3,191600,197100,195500,193600,194600,207100,206900,208300,198700,205500,204600,202700,206700,212900,212200,200100,201300,201700,208300,204300,208e3,200900,198700,198200,199800,203400,204800,207400,208400,202500,198300,189e3,192600,193400,203200,208900,215200,207e3,205800,200700,210800,214300,218900,221100,216300,225100,220800,214600,214300,215900,218100,215400,214900,219600,220900,229e3,233600,23e4,222e3,221100,216500,217600,213700,216500,215300,225600,242200,238e3,227600,217e3,224100,223400,220700,221300,226800,229400,223700,224400,227800,231600,222800,213600,217200,228100,240700,239100,230200,219600,221200,218100,229100
2584,Tuolumne County,California,641,265e3,258300,264500,265300,264600,264200,288900,288800,274900,235500,216100,211700,211300,220300,220600,220900,210100,210600,213500,217300,218200,209400,202600,189400,186100,189900,195300,188300,187200,188900,196e3,199800,194400,192900,175300,173500,161200,162800,152300,154300,142400,144e3,143100,155800,156300,157100,154600,151e3,151100,146900,142200,143700,146100,161e3,159700,168900,169300,188100,189400,178400,158600,167900,175300,179500,166500,181400,196800,205500,201100,196700,194800,200300,203500,215700,216800,220200,219600,218600,217300,213400,210200,212700,218600,212700,210500,208300,218400,219500,227100,225800,230100,226300,231300,231500,228e3,230400,233e3,235700,234400,233800,232800,243500,248300,252600,249400,250600,260100,262700,263900,259e3,264100,268200,272e3,272400,270400,272600,279800,280300,266700,249600,249300,270400,277400,283400,282600,300700,298400,306900,294300,289600,277500,
3087,Carson City,Nevada,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202200,189100,192400,205e3,217900,213500,214600,210600,211100,215700,217e3,217600,217700,224400,228800,230600,225600,230400,233500,239800,243100,245100,250900,249200,250300,248900,254600,261600,265900,266600,268700,265600,272e3,266100,273700,274300,279900,28e4,285900,294500,308400,299800,301900,293900,303200,296900,294200,293400,295500,304400,
3020,San Benito County,California,643,375800,372500,357e3,336500,310500,301e3,300400,283300,280900,275900,274500,257600,245800,235700,238800,247300,248300,253e3,262200,271900,273800,266200,267800,27e4,269800,287e3,292100,295500,274700,268800,272200,278300,276e3,276200,277200,276700,261400,248100,250900,252700,253100,242900,247900,261400,257900,257400,250300,251600,242100,242300,252100,261200,261300,264400,270200,277400,282400,294300,302600,316700,329400,339700,346e3,356200,372e3,382400,379e3,387900,383700,401800,400700,410100,411500,413900,423600,418700,416e3,403900,410200,412300,422600,425400,431e3,441700,443700,450200,446100,451400,450500,448200,457300,469600,488300,483900,482800,476800,480400,481800,483300,488800,491700,508300,513400,513400,507e3,498e3,517100,522700,526e3,518500,524400,529800,534800,536600,541e3,538700,544700,553500,558300,551300,550500,552200,561700,560600,577500,570100,575400,559300,554700,569700,,
1044,Gordon County,Georgia,644,,,,,,,,,,,,,113600,107900,103e3,93600,88400,96700,101300,106200,98200,100500,94400,93900,92700,1e5,102e3,94500,89200,83600,85900,95500,96800,93200,75400,69300,67900,80300,87400,87900,77600,75500,73800,77100,77600,73600,70100,65300,70400,75400,79700,80100,81e3,82300,82900,77e3,72200,69e3,73e3,7e4,71200,71300,77500,79200,77300,82100,85300,93900,91700,86100,84800,86300,91e3,87900,89100,93200,96e3,92500,91e3,88e3,83100,87200,89900,102300,105300,106600,101e3,1e5,102600,115e3,109300,110400,106500,111800,109700,108300,109800,112e3,114600,111400,113900,113800,121500,119800,122300,117800,114300,113e3,119e3,126100,127700,128200,125700,121700,119200,122900,124700,125700,124300,124900,126500,133e3,133700,133300,126200,131600,133300,139900,136200,131700,124400,
1468,Walton County,Florida,645,359600,341e3,363300,387600,389800,358800,340300,308500,309900,285e3,283800,283300,257900,265400,247600,272400,262e3,268100,261e3,278600,287700,283100,277200,268600,273e3,266900,295100,285900,271700,236300,250100,262500,278300,289300,303e3,280200,250500,238500,250200,256900,254600,250700,239700,245500,257500,249600,258300,241600,243800,232200,245e3,277300,277100,272100,261500,253e3,267500,272600,285e3,259500,249300,261300,290100,294600,291200,296300,304300,310200,312700,310300,296e3,3e5,303300,317300,299e3,295200,278100,280900,280600,288e3,313e3,325900,332900,312400,305400,306100,322100,329200,339800,339400,343900,341800,341200,337400,343300,342400,348100,340100,345700,346300,352800,349600,345800,352500,349600,351400,355200,362e3,381800,369600,354600,350300,358600,374400,388500,381600,383100,369700,381e3,381100,379800,373200,361600,355200,362e3,368900,371400,367300,374700,377500,403500,
3075,Washington County,Virginia,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130500,136700,149200,157200,146800,152500,149500,157400,158800,168600,154e3,149e3,137600,146300,152400,151800,156600,148300,157100,148100,146200,135200,135100,136100,147800,147100,150700,150600,159900,156500,148500,137e3,144600,148500,155900,141700,137600,134100,145e3,151e3,160300,157200,145900,143400,139500,
2171,Campbell County,Virginia,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141900,131100,135300,127600,133e3,145400,146700,156300,153700,152e3,152800,139900,142e3,131800,133500,131300,132e3,132900,136100,139700,143e3,143500,142800,146900,148800,152200,149500,149600,15e4,154100,148600,154500,151700,158300,147500,144700,144900,143800,147700,149400,149700,146400,142100,154900,154200,152400,142400,143200,141600,141200,142100,148800,150600,151300,150700,149e3,146600,150300,155600,160600,157300,154600,154400,155100,156e3,150100,151800,152500,163100,162200,17e4,168e3,162800,155700,154600,163e3,163900,163700,160700,166300,17e4,176800,
1082,Hardin County,Texas,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147500,15e4,158200,156800,162100,163400,161e3,165900,163200,160300,154100,145400,153300,156900,157900,161800,157800,161200,158800,157500,155200,153800,153300,170400,170800,176e3,166500,171400,161e3,165e3,166600,176500,176500,176e3,173300,167300,163300,175700,182100,184100,175800,173500,176e3,178800,176900,172500,157500,162e3,165200,179800,170700,161200,159500,170600,182400,184800,178900,175500,,
696,Roane County,Tennessee,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88600,86800,87200,86200,87300,98300,107900,106400,96600,97e3,85200,85200,81200,88800,92700,91800,99800,96500,107900,102200,97700,88200,86600,97100,99800,96500,97100,99400,94200,91200,77600,88600,91900,91100,94400,84700,93600,84e3,96300,99800,110800,114200,118e3,119e3,116400,114800,102300,104100,105200,118500,119200,121800,111900,11e4,104e3,108300,106200,122700,121400,122300,100700,103400,104800,106300,108300,98700,104500,104700,118e3,125e3,125e3,125800,126200,131300,132300,128700,129900,135800,130500,131500,137700,163600,161100,144800,121300,132200,142900,152100,138900,139100,146600,163100,157900,
392,Boone County,Illinois,650,,,,,,,,,,,,,,,,,,,,,,,,,,135600,131200,129100,119300,130500,120600,130900,118200,118200,120600,127100,118200,98300,78400,85800,92900,99100,101100,100700,97800,94600,91500,91200,89300,91500,98500,114200,108e3,107200,84800,93500,90600,98100,98700,104400,112500,111e3,109700,103900,102800,107e3,102400,108400,104600,118600,110500,112100,100400,103500,104900,113e3,111500,111500,11e4,115300,117600,119500,121100,118100,117400,117400,115300,122500,120400,122100,118400,118200,119600,116300,120700,128800,137100,139600,136e3,128900,133400,136800,145400,136300,138200,128400,135e3,129600,136e3,136200,149100,154600,161400,152400,150200,150500,154700,163e3,165e3,156400,153300,153900,166100,164e3,158e3,155e3,155800,156600,153700,154600,153e3,
561,Henry County,Virginia,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82e3,76600,68600,69400,76200,65200,62300,62100,67500,7e4,80500,82800,81800,71500,76400,82600,87100,78200,72100,65800,74400,73400,77500,76700,83600,80700,79900,72700,86400,83500,93200,84500,93600,82700,80200,76500,89400,87600,85300,75500,
1615,Chisago County,Minnesota,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165e3,168100,167400,165e3,168e3,177600,187500,182400,187800,184e3,189400,181100,181500,192800,194800,199100,184400,189300,181100,183700,178e3,189300,187800,191700,193700,198100,2e5,193100,197700,196100,196600,200900,199400,200200,205400,212100,218700,208600,206700,206600,206400,205900,208100,216300,220500,217300,215200,227400,239300,239100,233600,225e3,231400,224100,223700,220700,230700,228900,228200,
453,Coles County,Illinois,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75600,87800,9e4,89500,77700,72500,81600,85200,82600,69300,70200,78600,84400,80400,75100,74200,77400,78e3,78300,71900,71500,73500,82100,84300,85300,80600,77700,76600,78200,83e3,82100,82700,
2757,Jefferson County,West Virginia,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201500,209500,218600,219600,230300,226100,221700,211900,210100,222800,226e3,233600,230400,228100,223200,225400,222200,223500,224300,234300,231e3,217400,202400,206800,223100,242400,244700,241300,231500,231200
467,Darke County,Ohio,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105800,113900,99700,110800,96400,103500,99800,114e3,120900,117700,123100,126500,128500,123600,117900,122500,119700,113800,103200,106200,113300,122100,118500,116200,111500,108300,118300,118100,112100,107800,119100,137200,139300,136400,128800,124600,127300,135800,135200,133400,129800,136500,127500,115900,99600,94300,101900,105500,108900,104300,101300,97700,93e3,91100,95600,113200,114100,117e3,99500,98400,94600,96500,97300,97500,102300,107e3,112500,117200,118700,118200,115900,111500,105400,111100,110900,113700,98900,97500,99800,103400
208,Knox County,Illinois,656,6e4,65700,65400,63400,59700,56e3,57900,57800,55300,50200,49200,52e3,53800,53e3,54600,53800,61300,63e3,63800,57800,59e3,58900,59900,55300,60700,59300,66600,71300,71e3,66500,59100,58400,58600,57e3,63300,63100,66800,64900,60900,61900,60300,6e4,57200,57300,61600,59400,55600,48600,47100,51500,56400,61500,62100,68600,70200,69800,67600,77300,77200,80800,71100,73100,73300,72100,70900,67100,64900,64300,63300,61800,61100,58900,56100,57500,56200,60200,61100,62500,61600,62800,68e3,73100,71600,68300,69900,70400,73800,71100,68600,68900,71200,75500,72700,63600,66900,68400,73700,68700,66600,68500,68200,69200,67400,64200,65e3,67900,64800,72300,79200,86400,79900,67300,68700,74300,77300,74200,65100,61100,60400,63700,70100,75100,77900,81500,78700,87900,83500,88400,77900,,,
947,Coffee County,Tennessee,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87400,98900,103800,103700,97300,89200,87900,96e3,101700,108200,106900,109600,107400,106400,105e3,104300,102900,106900,106200,102e3,105500,108900,115100,106300,109600,102200,99900,94200,104700,109300,120200,120700,119500,115300,114200,120200,121600,123600,125700,129500,130200,131500,127500,123200,121700,119400,123700,124700,124600,124700,124700,134100,138100,140800,143500,146700,150300,143400,140400,134300,137400,140900,142500,145900,143400,144200,147700,
3222,Saint Charles Parish,Louisiana,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143e3,153500,164700,181400,183500,167500,165100,167400,161e3,16e4,148400,162800,155900,169e3,175700,176800,185700,172400,179200,173500,167300,171700,160200,172500,177700,180500,167300,149e3,147700,167200,173200,186100,191700,183900,166200,157600,153100,158700,149400,171400,168300,174100,167700,177600,176400,172300,184800,187700,198600,189500,191700,191400,186400,181800,224300,217900,219200,168300,173700,180900,184700,192900,195300,189800,192200,176300,186700,173400,187e3,187700,197600,188800,179900,170500,197600,202700,211600,201700,198200,198100,185900,200600,214900,213800,203700,195400,211800,224600,218100,194600,180100,179700,191700,198500,
1824,Johnson County,Missouri,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148500,149700,158300,153e3,157900,153500,160600,16e4,162400,161700,160300,160800,159100,165e3,165300,172e3,170100,178400,165900,155700,151300,161100,176e3,170300,164800,159e3,164600,175100,180700,180100,178e3,
1872,Lincoln County,Missouri,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135200,145800,149400,151400,141e3,136500,139400,139900,146200,145300,147600,144200,144400,148500,152500,151400,143400,142900,142700,152400,149900,160500,159500,163400,153900,150100,147700,143800,146200,153100,167400,166900,16e4,152700,154800,154700,155900,154500,152500,153400,155800,161200,160200,160500,159400,168700,173200,178900,172600,17e4,169900,175300,178400,180500,185700,187500,,
527,Grady County,Oklahoma,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151800,130300,136100,137300,143600,147e3,151600,160400,161300,147900,144800,134800,124600,114e3,122500,119300,128200,117700,128900,130200,133900,131200,132e3,142100,147800,152700,152e3,164600,173e3,182600,173200,166700,147600,138700,129100,145e3,145800,152300,139e3,140500,133200,129600,125900,123e3,125600,136200,139900,145800,146300,142300,141900,132200,135300,140800,136900,147100,142800,153e3,164200,
2074,Waupaca County,Wisconsin,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109700,109700,107300,106700,110900,114700,125600,122200,120600,106e3,108300,113800,116500,113500,115900,114300,111700,104100,110100,120300,123700,121100,123600,120700,119900,116300,118300,118800,113900,116400,111900,136700,137700,144400,126e3,123900,120500,126400,123700,128200,114100,117900,
1190,McMinn County,Tennessee,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93700,83100,76100,78500,98100,98200,102200,89100,87700,86100,81100,77e3,72600,85e3,94800,95700,95800,97500,100200,94900,88100,84700,91500,100400,111900,106700,106300,99800,100800,99100,101600,105400,113300,117e3,112900,101100,99300,100700,101400,108800,109300,110800,101100,1e5,104400,103200,97500,101600,105700,107800,104900,102800,112700,116e3,123900,123100,128400,124e3,
2689,Effingham County,Georgia,664,149900,149e3,154300,160400,161500,154800,150500,152400,151200,151500,151600,151400,145900,142600,136100,141100,136600,142700,145900,144300,140900,137300,155400,153600,145e3,129200,132e3,142300,138200,141600,137300,149400,141400,144100,139200,140100,136400,134900,130100,125400,118300,120700,121800,119600,121500,125100,121e3,110600,99700,105700,107600,111e3,109400,115200,118400,114500,117300,120500,127400,124e3,125200,127900,129400,122600,122100,126200,129e3,129200,131700,133e3,130200,128900,128100,130800,128500,134300,136900,141100,137500,139300,141300,144400,147800,147100,150400,150800,148400,156200,151500,151800,144500,154e3,151200,145400,139500,138200,141400,141300,150200,148400,151900,150400,154600,150300,150900,161700,164e3,170900,152300,148400,147400,160100,165400,160900,164400,164400,166800,167e3,171100,171900,162300,157900,162300,169200,173500,177300,184500,184100,179600,171600,172e3,
1313,Pender County,North Carolina,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220100,216e3,224700,229100,232600,225700,221300,225900,237100,251500,250900,253500,253500,255300,253800,243300,242900,249600,255900,265500,263500,271600,259900,262300,261900,267700,254100,,,,,,
491,Eagle County,Colorado,666,,,,,,,,,,,,,,,,,593500,660900,669200,637200,619e3,592100,646e3,659900,657e3,617300,562400,582600,579300,622400,653100,653700,605600,598100,533300,531800,491300,500800,449600,422400,406300,454500,449400,516600,506700,533700,515500,478100,466700,380300,392500,384800,424e3,426600,435500,451100,438100,464700,454700,521100,494800,532400,478600,492700,491700,485500,511e3,522700,517300,502900,501200,662800,624300,629800,494e3,531700,512600,533100,536800,553700,508e3,524200,571500,644800,654400,565800,554400,541200,580800,560700,569700,550800,544700,520300,528e3,524e3,532900,535600,515700,549600,594300,641600,615800,588200,585100,601400,613e3,598800,587700,567100,588700,582100,591600,584300,578600,592500,596600,612300,598100,604600,606500,606800,598200,627300,645400,698e3,707900,729700,689700,667400,645300,665600
